gameid,genres
474750,"['Adventure', 'Indie', 'RPG', 'Simulation']"
728880,"['Action', 'Casual', 'Indie']"
630900,"['RPG', 'Design & Illustration', 'Utilities']"
1238730,"['Adventure', 'Casual']"
951750,"['Adventure', 'Indie']"
493840,['Action']
617700,"['Casual', 'Indie', 'Simulation', 'Strategy']"
824720,['Simulation']
871530,"['Indie', 'Simulation', 'Strategy']"
1138660,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1090440,"['Action', 'Indie']"
1578860,"['Casual', 'Indie', 'RPG']"
558870,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1269950,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1578960,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
1604030,"['Action', 'Adventure', 'Massively Multiplayer']"
861540,"['Indie', 'Strategy']"
465490,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
540840,['Adventure']
2640,['Action']
8170,"['Action', 'Strategy']"
6310,"['Action', 'Adventure', 'RPG']"
209120,['Action']
536220,['Adventure']
945460,['Action']
346470,"['Simulation', 'Sports']"
736190,"['Casual', 'Indie', 'RPG', 'Simulation']"
321290,['Simulation']
733790,"['Adventure', 'RPG', 'Simulation']"
555160,"['Action', 'Indie']"
65790,"['Action', 'Simulation', 'Strategy']"
238010,"['Action', 'RPG']"
673610,"['Indie', 'Simulation', 'Strategy']"
739190,"['Adventure', 'Casual', 'Indie']"
1786200,['Action']
702670,"['Adventure', 'Casual', 'Indie']"
451650,"['Utilities', 'Video Production']"
1000410,['Action']
377870,['Action']
292910,['Adventure']
952420,"['Adventure', 'Casual', 'Indie']"
1210030,"['Adventure', 'Indie', 'Simulation']"
24870,['Racing']
244210,"['Indie', 'Racing', 'Simulation', 'Sports']"
1710170,"['Action', 'RPG']"
238460,"['Action', 'Adventure', 'Casual', 'Indie']"
234710,"['Casual', 'Sports']"
658260,[]
233470,"['Adventure', 'Indie', 'RPG']"
823130,"['Action', 'Indie', 'Free To Play']"
351710,[]
292200,"['Casual', 'Indie', 'Strategy']"
284950,"['Casual', 'Indie', 'Simulation']"
581630,"['Action', 'Casual']"
621060,"['Indie', 'Simulation']"
402040,"['Adventure', 'Indie']"
502800,['Action']
292800,"['Adventure', 'Casual']"
223330,['RPG']
932980,"['Simulation', 'Sports']"
209100,[]
407230,"['Action', 'Adventure', 'Indie', 'RPG']"
299030,"['Action', 'Adventure']"
314560,"['Action', 'Adventure', 'Indie', 'RPG']"
302060,"['Indie', 'Simulation']"
380600,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free To Play']"
574980,"['Action', 'Indie']"
35720,"['Action', 'Adventure', 'Indie']"
12810,['RPG']
430960,"['Adventure', 'Casual', 'Indie', 'Simulation']"
210770,"['Action', 'Indie', 'Strategy']"
398000,"['Action', 'Adventure', 'RPG']"
882940,"['Adventure', 'RPG', 'Simulation']"
269670,"['Action', 'Adventure', 'Indie']"
1238840,"['Action', 'Massively Multiplayer']"
249230,['RPG']
241600,"['Action', 'Adventure', 'Indie', 'RPG']"
1449510,"['Adventure', 'Indie']"
41900,"['Action', 'Adventure', 'RPG']"
521150,"['Indie', 'Simulation', 'Strategy']"
499440,"['Casual', 'Indie']"
257420,"['Action', 'Adventure', 'Indie']"
1239690,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']"
329460,"['Action', 'Adventure', 'Indie', 'Racing']"
1208260,"['Action', 'Adventure', 'Casual', 'Indie']"
1454900,"['Animation & Modeling', 'Design & Illustration', 'Game Development']"
718590,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
744520,"['Action', 'Casual', 'Indie', 'Simulation']"
1112890,"['Casual', 'Indie', 'RPG', 'Simulation']"
1135300,"['Adventure', 'RPG', 'Strategy']"
699130,['Action']
563840,"['Action', 'Adventure', 'Indie']"
1262240,"['Action', 'Casual', 'Strategy']"
366220,"['Adventure', 'Indie', 'RPG']"
286160,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
678950,['Action']
647830,['Action']
444090,"['Action', 'Adventure', 'Massively Multiplayer', 'Strategy', 'Free To Play']"
269770,"['Action', 'Adventure', 'Indie', 'RPG']"
990050,"['Action', 'Adventure', 'RPG']"
323850,"['Action', 'Indie']"
24980,['RPG']
1097130,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
1456820,"['Action', 'Indie']"
671510,"['Action', 'Adventure', 'RPG']"
448080,"['Casual', 'Indie', 'Strategy']"
263740,"['Action', 'Indie', 'RPG', 'Sports']"
313020,"['Adventure', 'Indie', 'RPG']"
1120810,[]
1721470,[]
269210,[]
530120,[]
485610,['Sports']
94300,"['Adventure', 'Casual', 'Indie']"
655500,"['Racing', 'Simulation', 'Sports', 'Early Access']"
1334040,"['Action', 'Adventure', 'Indie']"
1127460,"['Indie', 'Massively Multiplayer']"
926340,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1318690,"['Casual', 'Indie', 'Simulation', 'Strategy']"
584400,"['Action', 'Adventure', 'Casual']"
1353270,['Adventure']
435480,['Racing']
224460,"['Adventure', 'Indie']"
1602010,['Action']
1138850,"['Action', 'Adventure', 'Indie', 'Simulation']"
758190,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
454410,"['Action', 'Adventure']"
434050,"['Action', 'Adventure']"
944020,"['Adventure', 'Casual', 'Indie']"
353380,[]
362680,"['Adventure', 'Indie']"
262690,"['Casual', 'Indie', 'Racing']"
6980,['Action']
213670,"['Action', 'Adventure', 'RPG']"
327510,"['Action', 'Indie', 'RPG']"
48000,"['Action', 'Adventure', 'Indie']"
262830,"['Action', 'Indie', 'RPG']"
211600,"['Action', 'Simulation']"
1028570,['Indie']
368500,"['Action', 'Adventure']"
203630,['Strategy']
258520,"['Adventure', 'Indie']"
666140,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
914260,"['Action', 'Adventure', 'Massively Multiplayer']"
1293830,['Racing']
537430,"['Action', 'Adventure']"
48700,"['Action', 'RPG']"
629820,"['Action', 'Adventure', 'Indie', 'RPG']"
469820,"['Action', 'Indie']"
710920,"['Action', 'Adventure']"
1328350,"['Action', 'Indie']"
241560,"['Action', 'Massively Multiplayer', 'Racing']"
490950,['Strategy']
597820,"['Action', 'RPG']"
993090,['Utilities']
1428310,"['RPG', 'Simulation']"
324160,"['Adventure', 'Casual']"
1421760,"['Adventure', 'Casual', 'Indie']"
881100,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
1000030,"['Action', 'Indie', 'Simulation', 'Strategy']"
681730,"['Indie', 'RPG', 'Strategy']"
1055540,"['Adventure', 'Indie']"
1221080,"['Casual', 'Indie', 'Simulation']"
233700,"['Casual', 'Indie', 'RPG', 'Strategy']"
247660,"['Action', 'Adventure']"
391260,"['Action', 'Adventure', 'Indie', 'RPG']"
246580,['Action']
1477590,"['Action', 'Casual', 'Sports']"
1168660,"['Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
1068640,"['Action', 'Indie', 'Strategy']"
252030,"['Action', 'Indie', 'RPG']"
203160,"['Action', 'Adventure']"
261760,"['Action', 'Indie', 'RPG']"
49520,"['Action', 'RPG']"
780310,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
940680,"['Action', 'Indie']"
826630,['Strategy']
1227280,"['Indie', 'RPG', 'Strategy']"
562230,"['Indie', 'Strategy']"
998740,"['Indie', 'Strategy']"
200940,[]
236930,"['Adventure', 'Indie']"
1200,['Action']
269050,"['Adventure', 'Indie']"
421040,"['Casual', 'Indie', 'Simulation']"
3540,['Casual']
2400,"['Action', 'Indie', 'RPG']"
1615290,"['Casual', 'Indie', 'Simulation']"
1863750,"['Casual', 'Indie', 'RPG', 'Strategy']"
970510,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
963710,['Indie']
1520,"['Indie', 'Strategy']"
333930,"['Action', 'Free To Play']"
726840,"['Casual', 'Indie', 'Simulation', 'Strategy']"
261570,['Action']
4500,"['Action', 'RPG']"
752590,"['Action', 'Adventure']"
454350,"['Action', 'Indie']"
615610,"['Action', 'Casual', 'Indie']"
897220,"['Adventure', 'Casual']"
447150,"['Action', 'Indie']"
690830,"['Indie', 'Simulation', 'Strategy']"
282210,['Strategy']
44340,"['Action', 'Strategy']"
1096550,"['Casual', 'Indie', 'Simulation', 'Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Utilities']"
1094780,[]
547860,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
924980,['RPG']
665180,"['Adventure', 'Indie', 'RPG']"
306130,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']"
969990,"['Action', 'Adventure', 'Casual']"
844590,['Simulation']
447120,"['Adventure', 'Indie', 'RPG']"
1342620,"['Adventure', 'Indie', 'RPG']"
268990,"['Action', 'Indie']"
967250,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
541200,"['Action', 'Adventure', 'Indie', 'Early Access']"
8870,['Action']
236110,"['Action', 'Indie', 'RPG', 'Strategy', 'Free To Play']"
1472660,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
641960,"['Action', 'Casual', 'Indie', 'Sports']"
559210,[]
773370,"['Adventure', 'Casual', 'Indie', 'Simulation']"
526870,"['Adventure', 'Indie', 'Simulation', 'Strategy']"
1378290,"['Action', 'Casual', 'Indie']"
600130,"['Action', 'Indie']"
244450,"['Action', 'Simulation', 'Strategy']"
1618540,"['Action', 'Indie', 'Simulation', 'Early Access']"
958400,['Racing']
298630,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
919370,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
39200,['RPG']
285440,"['Action', 'Indie']"
824600,"['Action', 'Indie']"
650510,['Action']
1178830,"['Action', 'Indie']"
747360,"['Adventure', 'Indie']"
431600,"['Racing', 'Simulation', 'Sports']"
244430,"['Adventure', 'Indie']"
242680,"['Action', 'Indie', 'RPG']"
434730,"['Action', 'Adventure']"
475550,"['Adventure', 'Indie', 'Strategy']"
713460,"['Casual', 'Indie', 'Simulation', 'Early Access']"
1843940,['Strategy']
1215390,"['Action', 'Simulation', 'Strategy']"
372940,"['Adventure', 'Casual']"
1121420,"['Action', 'RPG', 'Strategy']"
620980,['Indie']
215510,"['Adventure', 'Indie']"
236450,['Action']
648100,"['Adventure', 'Indie']"
384630,"['Adventure', 'Indie']"
574820,"['Casual', 'Indie']"
1232460,['Action']
1056570,['Adventure']
502280,[]
284770,"['Adventure', 'Casual']"
1178780,"['Action', 'Simulation', 'Strategy']"
323190,"['Simulation', 'Strategy']"
311310,"['Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Free To Play']"
1948280,"['Casual', 'Indie', 'Simulation']"
350080,['Action']
273350,"['Action', 'Free To Play']"
232090,['Action']
785790,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
528230,"['Action', 'Indie']"
901735,['Strategy']
1454400,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1222700,"['Action', 'Adventure', 'Indie']"
1264250,['Simulation']
606230,"['Indie', 'RPG', 'Strategy']"
1243220,"['Adventure', 'Indie', 'Simulation', 'Strategy']"
386480,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
615120,"['Action', 'Indie']"
507490,"['Simulation', 'Strategy']"
1000360,"['Action', 'Indie', 'Early Access']"
411370,['Action']
508900,"['Casual', 'Indie']"
578720,"['Casual', 'Indie']"
323720,"['Adventure', 'Indie']"
836640,['Indie']
523650,"['Adventure', 'Indie']"
1498570,['Action']
1310990,"['Adventure', 'Indie']"
229580,"['Adventure', 'Indie']"
47000,"['Adventure', 'Casual']"
555150,"['Adventure', 'Indie']"
770390,"['Adventure', 'Indie']"
1237950,"['Action', 'Adventure']"
368180,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']"
508440,"['Indie', 'Simulation', 'Strategy']"
978460,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
234080,[]
214490,['Action']
535930,"['Indie', 'Simulation']"
753930,"['Adventure', 'Indie']"
13570,['Action']
368390,"['Adventure', 'Casual', 'Indie']"
719040,"['RPG', 'Strategy']"
460950,"['Action', 'Indie']"
966320,['Indie']
704850,"['Action', 'Adventure', 'Indie', 'Simulation']"
622650,"['Action', 'Adventure', 'Indie', 'Strategy']"
363150,['Simulation']
1111940,"['Casual', 'Indie', 'Strategy']"
604240,"['Action', 'Indie']"
1461600,"['Action', 'Indie', 'Early Access']"
470260,"['Adventure', 'Indie']"
950670,['RPG']
328270,"['Adventure', 'Indie']"
1178490,"['Adventure', 'Indie']"
674140,"['Action', 'Adventure', 'Casual', 'Indie']"
269250,['Indie']
232770,"['Action', 'Indie']"
204450,['Action']
588650,"['Action', 'Adventure', 'Indie']"
1088790,"['Casual', 'Indie', 'Simulation', 'Strategy']"
673750,"['Action', 'Indie']"
737800,"['Racing', 'Simulation', 'Sports']"
3830,['Action']
598550,"['Action', 'Indie']"
1049100,"['Adventure', 'Casual', 'Indie']"
1217060,"['Action', 'Adventure', 'Indie', 'RPG']"
1225570,"['Action', 'Adventure']"
566540,"['RPG', 'Strategy']"
889040,"['Racing', 'Simulation']"
735290,['Adventure']
281640,[]
1291010,[]
889510,[]
217920,[]
207490,"['Action', 'Adventure']"
438490,"['Action', 'RPG']"
577940,"['Action', 'Free To Play']"
21110,['Action']
1451940,"['Adventure', 'Indie']"
284160,"['Racing', 'Simulation', 'Early Access']"
1129310,"['Action', 'Indie', 'Simulation']"
15320,['Simulation']
861650,"['Indie', 'Simulation', 'Sports', 'Strategy']"
975680,['Action']
570460,"['Action', 'Indie', 'Sports']"
1148650,"['Adventure', 'Indie', 'Strategy']"
359320,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
319400,['Adventure']
34830,['Action']
286340,"['Adventure', 'Indie']"
728740,['Action']
817540,"['RPG', 'Strategy']"
1139940,['RPG']
208200,['Action']
339340,"['Action', 'Adventure']"
673950,"['Casual', 'Indie', 'Simulation']"
12100,['Action']
1832640,"['Adventure', 'Indie', 'RPG', 'Early Access']"
1133120,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1196630,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2280,['Action']
557600,"['Adventure', 'Casual', 'Indie']"
322920,"['Action', 'Adventure', 'Simulation']"
240,['Action']
1268960,"['Action', 'Casual', 'Indie']"
8000,"['Action', 'Adventure']"
786580,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
220820,"['Action', 'Indie', 'Racing']"
1018160,"['Racing', 'Simulation', 'Sports']"
865360,"['Adventure', 'Casual', 'Indie']"
867210,"['Adventure', 'RPG', 'Strategy']"
372360,['RPG']
917840,"['Adventure', 'Indie', 'RPG', 'Strategy']"
692840,"['Action', 'Adventure', 'Indie', 'RPG']"
774351,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1517290,"['Action', 'Adventure', 'Casual']"
788260,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
568220,"['Indie', 'Simulation']"
15130,"['Action', 'Adventure']"
94400,"['Action', 'Indie', 'Sports']"
222640,"['Adventure', 'Strategy']"
898920,['Strategy']
722060,"['Indie', 'Strategy']"
663390,"['Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
34270,"['Action', 'Adventure', 'Casual', 'RPG']"
1604000,"['Casual', 'Indie']"
553420,"['Action', 'Adventure', 'RPG']"
286260,['Adventure']
13210,['Action']
1152160,"['Indie', 'RPG', 'Strategy']"
22380,"['Action', 'RPG']"
936490,"['Action', 'Indie', 'Simulation', 'Strategy']"
307640,['RPG']
1042380,"['Indie', 'Simulation', 'Strategy']"
644930,['Strategy']
439700,['Massively Multiplayer']
532210,['Adventure']
846470,"['Action', 'Adventure', 'Casual', 'Indie']"
1147550,"['Adventure', 'Indie', 'Simulation']"
588950,"['Adventure', 'RPG', 'Simulation']"
350600,"['Action', 'Indie']"
249590,['Indie']
341550,"['Action', 'Indie']"
1033420,"['Action', 'Casual', 'Simulation']"
15170,['Strategy']
1421250,"['Adventure', 'Indie', 'Early Access']"
460810,['Action']
843720,"['Action', 'Adventure', 'RPG', 'Early Access']"
1585540,"['Adventure', 'Indie', 'RPG']"
609110,"['Action', 'Indie']"
758870,"['Adventure', 'Indie', 'RPG', 'Simulation']"
846870,"['Adventure', 'Indie']"
511740,"['Action', 'Adventure']"
633230,['Action']
225540,"['Action', 'Adventure']"
1029690,"['Action', 'Adventure']"
369580,['Casual']
1324780,"['Action', 'Indie', 'Simulation', 'Strategy']"
742300,['Action']
260210,"['Action', 'Adventure']"
285160,"['Action', 'Adventure']"
42670,['Action']
1154810,"['Action', 'Indie']"
302670,"['Action', 'Indie', 'Simulation', 'Strategy']"
249130,"['Action', 'Adventure']"
1279630,['Indie']
1254900,"['Adventure', 'Casual', 'Indie', 'RPG']"
406970,"['Adventure', 'Indie']"
331690,"['Action', 'Adventure', 'Indie']"
385380,"['Action', 'Adventure', 'Indie', 'RPG']"
1122780,['Adventure']
264730,"['Action', 'Indie']"
747660,"['Action', 'Adventure', 'Indie']"
416590,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
275530,"['Action', 'Strategy']"
34870,['Action']
619210,"['Indie', 'Simulation']"
1446780,['Action']
253030,"['Action', 'Indie', 'Racing']"
310110,"['Action', 'Indie', 'RPG']"
242820,"['Action', 'Indie']"
588210,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation']"
381120,"['Adventure', 'Indie', 'RPG', 'Simulation']"
205910,['Indie']
408410,"['Action', 'Indie', 'Strategy']"
717640,"['Casual', 'Indie', 'Simulation']"
423580,"['Simulation', 'Strategy']"
22230,"['Action', 'Indie', 'Racing', 'Strategy']"
259530,"['Action', 'Indie']"
244770,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
244930,"['Casual', 'Indie', 'Simulation', 'Sports']"
340730,"['Casual', 'Indie', 'Simulation']"
243450,"['Action', 'Racing', 'Simulation', 'Sports']"
21600,"['Casual', 'Strategy']"
1368820,"['Simulation', 'Strategy']"
931500,"['Adventure', 'Indie', 'RPG']"
15400,"['Strategy', 'Indie']"
324120,"['Adventure', 'Casual', 'Indie']"
607080,"['Action', 'Adventure']"
230820,"['Adventure', 'Indie']"
1393750,"['Action', 'Adventure', 'Indie', 'RPG']"
1363360,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']"
361800,"['Indie', 'Massively Multiplayer', 'RPG']"
936140,"['Casual', 'Simulation', 'Sports']"
268890,['Simulation']
518030,"['Action', 'Early Access']"
23490,"['Simulation', 'Strategy']"
1851280,"['Action', 'Indie']"
1146720,['Utilities']
705120,"['Adventure', 'Casual', 'Indie', 'Strategy']"
1389990,"['Action', 'Casual', 'Indie', 'Simulation']"
977460,['Adventure']
921630,"['Casual', 'Indie', 'Racing']"
859580,"['Simulation', 'Strategy']"
1110100,[]
202530,[]
1349230,['Indie']
637100,"['Action', 'Adventure']"
585420,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']"
1239080,"['Action', 'Indie', 'Simulation', 'Strategy']"
412770,"['Action', 'Indie', 'Strategy']"
346110,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
263100,['Indie']
1257410,"['Adventure', 'Indie']"
765410,"['Action', 'Indie']"
205950,['Action']
688130,"['Action', 'Adventure', 'Casual', 'Indie']"
12120,['Action']
1190460,[]
1042490,"['Adventure', 'Casual', 'Indie']"
427820,['Strategy']
32430,['Action']
411960,"['Action', 'Adventure', 'Indie']"
535230,[]
1367550,['Strategy']
1012840,['Adventure']
613830,['RPG']
426000,"['Indie', 'Simulation']"
70110,"['Indie', 'Simulation']"
970570,['Adventure']
1420830,"['Casual', 'Indie']"
1384700,['RPG']
24670,['Simulation']
487430,"['Casual', 'Indie']"
711990,"['Adventure', 'Indie', 'RPG']"
405900,['RPG']
1134100,"['Simulation', 'Strategy']"
466240,"['Action', 'Indie', 'Free To Play']"
862570,"['Action', 'Casual', 'Indie']"
758090,['Adventure']
463030,"['Adventure', 'Casual']"
405640,['Indie']
438420,"['Adventure', 'Indie', 'RPG']"
307780,[]
222940,['Action']
802880,"['Adventure', 'Casual']"
227100,['Action']
314150,['Action']
294660,"['Adventure', 'Casual']"
870200,"['Indie', 'Simulation']"
1258710,"['Action', 'Adventure', 'Indie', 'Simulation']"
530630,"['Free To Play', 'Strategy']"
203810,"['Adventure', 'Casual', 'Indie']"
882140,"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
1039880,"['Action', 'RPG']"
72400,"['Adventure', 'Indie']"
315810,['Adventure']
1264280,['Strategy']
673130,"['Action', 'Adventure', 'Indie']"
1346070,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']"
373390,"['Adventure', 'Indie', 'RPG', 'Strategy']"
632070,"['Adventure', 'Indie']"
840010,"['Adventure', 'Indie', 'RPG', 'Simulation']"
394760,"['Action', 'Indie', 'RPG']"
232050,"['Indie', 'RPG', 'Strategy']"
6920,['Action']
2630,['Action']
316160,"['Adventure', 'Casual', 'Indie']"
369990,"['Indie', 'Strategy']"
953580,"['Casual', 'Simulation']"
441830,['RPG']
1801650,['Casual']
1145660,"['Indie', 'Racing', 'Simulation']"
33460,"['Adventure', 'Simulation']"
1256670,[]
25890,[]
221260,[]
238370,[]
1175460,[]
1186640,"['Action', 'Adventure', 'Indie']"
1061090,"['Action', 'Adventure', 'Indie']"
204180,"['Adventure', 'Indie', 'Strategy']"
528460,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
460120,[]
1874880,"['Action', 'Simulation', 'Strategy']"
770240,['Sports']
32510,"['Action', 'Adventure']"
244870,"['Action', 'Indie']"
524660,"['Animation & Modeling', 'Design & Illustration', 'Utilities', 'Video Production']"
903950,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
344480,['Indie']
408650,"['Action', 'Adventure', 'Indie']"
277460,"['Indie', 'Strategy']"
627270,['Action']
1829980,"['Adventure', 'Casual']"
1051690,"['Action', 'Indie']"
803980,"['Adventure', 'Indie', 'Simulation']"
790360,"['Action', 'Adventure', 'Indie', 'RPG']"
614910,"['Casual', 'Indie']"
648800,"['Adventure', 'Indie', 'Simulation']"
323470,['Action']
1147560,"['Action', 'Indie']"
1406850,"['Action', 'Adventure', 'RPG']"
692890,"['Action', 'Indie']"
363680,['Strategy']
375530,"['Simulation', 'Sports', 'Strategy']"
915600,"['Action', 'Adventure', 'Indie']"
346010,"['Indie', 'Simulation']"
517130,['Indie']
727130,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
264240,"['Action', 'Adventure', 'Indie', 'RPG']"
707030,"['Action', 'Adventure']"
716710,"['Action', 'Indie']"
603850,['Strategy']
339400,"['Casual', 'Indie', 'RPG', 'Strategy']"
518790,"['Adventure', 'Simulation', 'Sports']"
324080,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
605740,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
15370,['Strategy']
535850,['Racing']
235320,"['Indie', 'Strategy']"
815370,"['Action', 'Adventure', 'Indie', 'Simulation']"
218680,"['Adventure', 'Casual', 'Strategy']"
40800,['Indie']
794540,"['Adventure', 'Indie', 'RPG']"
909510,"['Adventure', 'RPG', 'Strategy']"
1100260,"['Casual', 'Indie', 'Strategy']"
900270,"['Adventure', 'Indie']"
1291340,"['Casual', 'Indie', 'Simulation']"
395850,"['Action', 'Adventure', 'Indie', 'Simulation']"
221640,"['Action', 'Indie']"
736220,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']"
441010,"['Action', 'Indie', 'Simulation', 'Sports']"
604330,"['Adventure', 'Casual', 'Indie']"
413420,['Adventure']
981430,"['Adventure', 'Indie', 'RPG', 'Strategy']"
20,['Action']
572410,"['Action', 'Simulation', 'Strategy']"
854250,['Simulation']
830980,"['Casual', 'Indie', 'Simulation']"
550,['Action']
656350,"['Action', 'Adventure', 'Indie', 'RPG']"
31270,"['Action', 'Adventure', 'Casual']"
342380,"['Casual', 'Indie']"
414700,"['Action', 'Adventure', 'Indie']"
542050,"['Action', 'Adventure', 'Casual', 'Indie']"
329050,['Action']
329440,['Adventure']
821250,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
281750,"['Adventure', 'Casual', 'Indie']"
1114070,"['Casual', 'RPG', 'Simulation']"
1545450,"['Casual', 'Indie']"
704270,"['Action', 'Adventure']"
460930,"['Action', 'Adventure']"
483420,[]
1173800,['RPG']
858810,"['Indie', 'Simulation', 'Strategy']"
1196590,['Action']
375480,"['Action', 'Adventure', 'Indie', 'RPG']"
1257290,['RPG']
885810,"['Adventure', 'Casual', 'Indie', 'RPG']"
398850,"['Action', 'Adventure', 'Indie']"
838630,"['Adventure', 'Indie', 'Simulation']"
1446650,"['Adventure', 'RPG']"
663380,"['Adventure', 'RPG', 'Strategy']"
364300,"['Indie', 'Simulation', 'Strategy']"
1191210,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
1049890,"['Action', 'Indie']"
411830,['Action']
773951,"['Action', 'Indie', 'RPG', 'Strategy']"
239140,"['Action', 'RPG']"
921800,"['Adventure', 'Indie', 'RPG', 'Strategy']"
914710,"['Action', 'Adventure', 'Indie', 'RPG']"
1161490,"['Racing', 'Simulation', 'Sports']"
251470,"['Action', 'Indie']"
774361,"['Action', 'Adventure', 'Indie']"
302790,"['Action', 'Indie']"
301520,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Free To Play']"
10,['Action']
337000,"['Action', 'RPG']"
389730,"['Action', 'Sports']"
450500,"['Action', 'Indie']"
1536470,"['Casual', 'Indie', 'RPG', 'Simulation']"
551620,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
733070,"['Casual', 'Indie', 'Strategy']"
240600,"['Racing', 'Simulation', 'Sports']"
359600,"['Action', 'Adventure']"
816090,"['Action', 'Adventure']"
287340,"['Racing', 'Sports']"
1194930,"['Indie', 'RPG', 'Simulation', 'Strategy']"
686200,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
640820,"['Adventure', 'RPG']"
258970,"['Action', 'Adventure', 'RPG']"
407530,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']"
207610,['Adventure']
606880,['RPG']
17460,"['Action', 'RPG']"
243200,"['Adventure', 'Indie']"
209950,"['Casual', 'Indie', 'Strategy']"
271260,"['Action', 'Adventure', 'Simulation']"
1533050,['Indie']
1266690,"['Action', 'Casual', 'Indie']"
513710,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']"
108710,"['Action', 'Adventure']"
602320,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1581800,"['Indie', 'Simulation']"
896440,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
645820,['Indie']
320040,"['Adventure', 'Indie', 'RPG']"
47800,['Strategy']
291650,['RPG']
1338330,"['Casual', 'Indie', 'Simulation']"
63950,['Simulation']
375900,"['Massively Multiplayer', 'Racing']"
525480,['RPG']
1149940,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
1139980,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']"
458710,['Strategy']
1017900,['Strategy']
1384160,['Action']
973760,"['Adventure', 'RPG']"
220740,"['Adventure', 'Indie']"
207690,"['Adventure', 'Casual', 'Indie']"
639790,"['Action', 'Casual', 'Indie']"
